"大分类","小分类","语言","名字","更新时间","下载地址","SHA1","大小"
"操作系统","Windows 10 Insider Preview 10074","中文 - 简体","Windows 10 Pro Insider Preview 10074 (x64) - DVD (Chinese-Simplified)","2015-04-30","ed2k://|file|cn_windows_10_pro_insider_preview_10074_x64_dvd_6651350.iso|4000796672|6367E5473704AB69324D1DCDB52BA4ED|/","4C8C75F0A2F853CD40003D79A951E3624F83C9B3","3.73GB"
"操作系统","Windows 10 Insider Preview 10074","中文 - 简体","Windows 10 Pro Insider Preview 10074 (x86) - DVD (Chinese-Simplified)","2015-04-30","ed2k://|file|cn_windows_10_pro_insider_preview_10074_x86_dvd_6651164.iso|2950793216|0B611A3516A67299D60C12D9C2F20F2A|/","BB5403918954D3563A026C33412F765C79CA8B12","2.75GB"
"操作系统","Windows 10 Insider Preview 14295","中文 - 简体","Windows 10 (Multiple Editions) Insider Preview 14295 (x64) - DVD (Chinese-Simplified)","2016-03-30","ed2k://|file|cn_windows_10_multiple_editions_insider_preview_14295_x64_dvd_8475180.iso|4280434688|DF6A8F8B6643525C3AE7EC1E3EFC3C79|/","883A8DD83863DC68A56090FB69D82F8043273D10","3.99GB"
"操作系统","Windows 10 Insider Preview 14295","中文 - 简体","Windows 10 (Multiple Editions) Insider Preview 14295 (x86) - DVD (Chinese-Simplified)","2016-03-30","ed2k://|file|cn_windows_10_multiple_editions_insider_preview_14295_x86_dvd_8475151.iso|3249692672|26CE75EFDC0AD43ECF8D01A721B44525|/","986D6CFBDA0DF2B68C5B6F3F24586478A66F2197","3.03GB"
"操作系统","Windows 10 Insider Preview 14295","中文 - 简体","Windows 10 Enterprise Insider Preview 14295 (x64) - DVD (Chinese-Simplified)","2016-03-30","ed2k://|file|cn_windows_10_enterprise_insider_preview_14295_x64_dvd_8475169.iso|4147539968|329A6AE12D3E458AD22F9826E396D5B9|/","AE0220A9447708B0771C680F5DA48A3258C8ECFC","3.86GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 (Multiple Editions), Version 1511 (Updated Apr 2016) (x64) - DVD (Chinese-Simplified)","2016-05-23","ed2k://|file|cn_windows_10_multiple_editions_version_1511_updated_apr_2016_x64_dvd_8712460.iso|4668538880|C24CABC107DAB4956A947BA336A10DD9|/","BBED33CC7BA79F94DF330F331BB76A610AD7C133","4.35GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 (Multiple Editions), Version 1511 (Updated Apr 2016) (x86) - DVD (Chinese-Simplified)","2016-05-23","ed2k://|file|cn_windows_10_multiple_editions_version_1511_updated_apr_2016_x86_dvd_8712808.iso|3540477952|9F5C03A7B60E8292FA50A80F5FE57D34|/","D070DEE253512267ED8F0F1039DBA121531725DA","3.3GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 (Multiple Editions), Version 1511 (Updated Feb 2016) (x64) - DVD (Chinese-Simplified)","2016-03-04","ed2k://|file|cn_windows_10_multiple_editions_version_1511_updated_feb_2016_x64_dvd_8380088.iso|4622118912|3824041FCDFCA670F4BCDAD827C4B63C|/","7078E27E40AA4DB7B593B55D63579A85997F8237","4.3GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 (Multiple Editions), Version 1511 (Updated Feb 2016) (x86) - DVD (Chinese-Simplified)","2016-03-04","ed2k://|file|cn_windows_10_multiple_editions_version_1511_updated_feb_2016_x86_dvd_8380074.iso|3479339008|2DA1ACB196240A8D748F3AB24F2C0F37|/","1BB3AC67487BB3F270A0D8C3E19574AE9DE45F16","3.24GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 (Multiple Editions), Version 1511 (x64) - DVD (Chinese-Simplified)","2015-11-12","ed2k://|file|cn_windows_10_multiple_editions_version_1511_x64_dvd_7223622.iso|4187224064|FE3F221D193FEF02627F7F8CF0041BB3|/","9B71AD5604B3816BCC7E9AFA3052AE7D823163E8","3.9GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 (Multiple Editions), Version 1511 (x86) - DVD (Chinese-Simplified)","2015-11-12","ed2k://|file|cn_windows_10_multiple_editions_version_1511_x86_dvd_7223635.iso|3175995392|55D8EF251EEF617DE4D69B54E17B3625|/","B521719BAEE84772363B2EF52339DEFAD1FFCEBB","2.96GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 Education, Version 1511 (Updated Apr 2016) (x64) - DVD (Chinese-Simplified)","2016-05-23","ed2k://|file|cn_windows_10_education_version_1511_updated_apr_2016_x64_dvd_8713899.iso|4459569152|DFA89CE728141023DF81F36B9ABA817A|/","762FF610775B27309CD2F4EE1759D05BE9425A5B","4.15GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 Education, Version 1511 (Updated Apr 2016) (x86) - DVD (Chinese-Simplified)","2016-05-23","ed2k://|file|cn_windows_10_education_version_1511_updated_apr_2016_x86_dvd_8730220.iso|3337048064|0261C4B08BDB0FED8D383576F81D4583|/","1BD2334B986AAF6E5AD90BF677CD50DBE9D29F3C","3.11GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 Education, Version 1511 (Updated Feb 2016) (x64) - DVD (Chinese-Simplified)","2016-03-04","ed2k://|file|cn_windows_10_education_version_1511_updated_feb_2016_x64_dvd_8380187.iso|4396691456|3EF106C4B1F86DFA25350272AC1A52BD|/","EB139F08B6AF5F258A5BDBBF13C0304304363B0D","4.09GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 Education, Version 1511 (Updated Feb 2016) (x86) - DVD (Chinese-Simplified)","2016-03-04","ed2k://|file|cn_windows_10_education_version_1511_updated_feb_2016_x86_dvd_8380077.iso|3322310656|FD8F68887ECDF02251FE01BC18F94234|/","9E33DD575944D12E36E2090357596DB9DF2E1BF3","3.09GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 Education, Version 1511 (x64) - DVD (Chinese-Simplified)","2015-11-12","ed2k://|file|cn_windows_10_education_version_1511_x64_dvd_7223792.iso|4051984384|C02180B4599239E5F7B9A7FE18B1C89E|/","39C08E2D0E76674C8DB0C383D47C02DC435B928B","3.77GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 Education, Version 1511 (x86) - DVD (Chinese-Simplified)","2015-11-12","ed2k://|file|cn_windows_10_education_version_1511_x86_dvd_7223795.iso|3057567744|3A9BE18EEFCE9A31B6C93AA710DE5B49|/","CDF9A3AFE65F8DB958621BFC2847CFDC8BE07628","2.85GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 Enterprise, Version 1511 (Updated Apr 2016) (x64) - DVD (Chinese-Simplified)","2016-05-23","ed2k://|file|cn_windows_10_enterprise_version_1511_updated_apr_2016_x64_dvd_8710041.iso|4453720064|41F07B071685E4035206F0F986B8451D|/","CE10EE453BDD40D04D9EB8A65D0BE46B8E1D8916","4.15GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 Enterprise, Version 1511 (Updated Apr 2016) (x86) - DVD (Chinese-Simplified)","2016-05-23","ed2k://|file|cn_windows_10_enterprise_version_1511_updated_apr_2016_x86_dvd_8712610.iso|3327528960|CB0F13BF634C19ECB90C86AFACE43458|/","6C0CAAAB92E01B9DE6D808C6DC50E87FFFCB5857","3.1GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 Enterprise, Version 1511 (Updated Feb 2016) (x64) - DVD (Chinese-Simplified)","2016-03-04","ed2k://|file|cn_windows_10_enterprise_version_1511_updated_feb_2016_x64_dvd_8378765.iso|4410316800|23BA73C193A17CF21747E840E0ACDF01|/","67BE95296DFF2849B3455261F4F47C7419EF39E1","4.11GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 Enterprise, Version 1511 (Updated Feb 2016) (x86) - DVD (Chinese-Simplified)","2016-03-04","ed2k://|file|cn_windows_10_enterprise_version_1511_updated_feb_2016_x86_dvd_8379138.iso|3307593728|2AF35ED128022B82FA616D5CC55B87F2|/","52597E5ABD9B7039F47E98D68D3188D665AE39B7","3.08GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 Enterprise, Version 1511 (x64) - DVD (Chinese-Simplified)","2015-11-12","ed2k://|file|cn_windows_10_enterprise_version_1511_x64_dvd_7224788.iso|4048609280|A9B684D56B2DC9D43E19ACAA857D35DC|/","8FA8149EF1F054249BDB4FE29857D43A611BCE5C","3.77GB"
"操作系统","Windows 10, Version 1511","中文 - 简体","Windows 10 Enterprise, Version 1511 (x86) - DVD (Chinese-Simplified)","2015-11-12","ed2k://|file|cn_windows_10_enterprise_version_1511_x86_dvd_7224798.iso|3055464448|9D08B18C19AB307248CAB605D19475D9|/","7E5EDF7D418528A0DB5769DE26937FD5A4A38EFA","2.85GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 (Multiple Editions), Version 1511 (Updated Feb 2016) (x64) - DVD (English)","2016-03-04","ed2k://|file|en_windows_10_multiple_editions_version_1511_updated_feb_2016_x64_dvd_8379634.iso|4414115840|E0459993F4B64B6690C0D3309E47AD32|/","B57921DDF4672C101F312AA66DD481350035D7E9","4.11GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 (Multiple Editions), Version 1511 (Updated Feb 2016) (x86) - DVD (English)","2016-03-04","ed2k://|file|en_windows_10_multiple_editions_version_1511_updated_feb_2016_x86_dvd_8379694.iso|3319171072|8DB04E988A2634A75973457FD78A23E1|/","1FA08DA60F335E8ED33E56FF64C8063C9033E094","3.09GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 (Multiple Editions), Version 1511 (x64) - DVD (English)","2015-11-12","ed2k://|file|en_windows_10_multiple_editions_version_1511_x64_dvd_7223712.iso|4017000448|8AD7F2E89D593CBD688BD8D752BD8542|/","875EC108288B9F581E5D8099CF0EDB79F0F3E483","3.74GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 (Multiple Editions), Version 1511 (x86) - DVD (English)","2015-11-12","ed2k://|file|en_windows_10_multiple_editions_version_1511_x86_dvd_7223716.iso|3033683968|BCD4FA59DD9333478718C637458ED4E4|/","5D406D89656F8548FD0F410BD66DE59BE05B081B","2.83GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 Education, Version 1511 (Updated Feb 2016) (x64) - DVD (English)","2016-03-04","ed2k://|file|en_windows_10_education_version_1511_updated_feb_2016_x64_dvd_8380184.iso|4178046976|9DBFCD989539257A5260D48FCC966DF8|/","44AC13D755CC90AFF396F28D482FF49928D21F77","3.89GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 Education, Version 1511 (Updated Feb 2016) (x86) - DVD (English)","2016-03-04","ed2k://|file|en_windows_10_education_version_1511_updated_feb_2016_x86_dvd_8379701.iso|3113857024|6045F5D915B062A0397B7287833AB1C0|/","0454C8E71C53AD6D607EEA6FB24651ADA256E1AD","2.9GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 Education, Version 1511 (x64) - DVD (English)","2015-11-12","ed2k://|file|en_windows_10_education_version_1511_x64_dvd_7223856.iso|3839586304|C972289A669531BD72A2F2F945E871D1|/","C7805F2D272CE447009F5D5B17128ED2705B5AE0","3.58GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 Education, Version 1511 (x86) - DVD (English)","2015-11-12","ed2k://|file|en_windows_10_education_version_1511_x86_dvd_7223868.iso|2857314304|80A3D4255DEB1565FA950553F6F8646E|/","D0507F8547B938278D995B1D7D7B521196F83B22","2.66GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 Enterprise, Version 1511 (Updated Feb 2016) (x64) - DVD (English)","2016-03-04","ed2k://|file|en_windows_10_enterprise_version_1511_updated_feb_2016_x64_dvd_8378876.iso|4180289536|C6ED7A40E90C32C46E4B643852E0EB11|/","CEE9E8F9650B4179ED1B29922442351DD46F50A2","3.89GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 Enterprise, Version 1511 (Updated Feb 2016) (x86) - DVD (English)","2016-03-04","ed2k://|file|en_windows_10_enterprise_version_1511_updated_feb_2016_x86_dvd_8378870.iso|3113904128|E5D5E83F4F0F8AB6769BF39C6AC6F76B|/","1C4B56B8C08EB9A3EA8C9BF76255CBA6402E4F0F","2.9GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 Enterprise, Version 1511 (x64) - DVD (English)","2015-11-12","ed2k://|file|en_windows_10_enterprise_version_1511_x64_dvd_7224901.iso|3839401984|F7F750C2250FB181ECF72940D002184F|/","25043CA5C5C56D6380609A203344481AB8E15247","3.58GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 Enterprise, Version 1511 (x86) - DVD (English)","2015-11-12","ed2k://|file|en_windows_10_enterprise_version_1511_x86_dvd_7224912.iso|2857975808|6070E5C31BC2F57CA0DABFD886B067B2|/","E724AC3B79632BF4F4AE3D978903BAD73B2DD520","2.66GB"
"操作系统","Windows 10, Version 1511","英语","Windows 10 IoT Core, Version 1511 (Updated Feb 2016) (x86, ARM) - DVD (English)","2016-03-04","ed2k://|file|en_windows_10_iot_core_version_1511_updated_feb_2016_x86_arm_dvd_8369778.iso|1326196736|32994D226F4BC40ED40E3EEB8DB9F76A|/","685345196FBC9FC3D103A3D4C290411C3A1988D6","1.24GB"
"操作系统","Windows 10, Version 1511","中文 - 台湾","Windows 10 (Multiple Editions), Version 1511 (x64) - DVD (Chinese-Taiwan)","2015-11-12","ed2k://|file|tw_windows_10_multiple_editions_version_1511_x64_dvd_7223656.iso|4095107072|4C0A0382B00B90FB5647B39FEA11BE57|/","41DA2592A69C2B67B9F6B578DDFB722FE29C5501","3.81GB"
"操作系统","Windows 10, Version 1511","中文 - 台湾","Windows 10 (Multiple Editions), Version 1511 (x86) - DVD (Chinese-Taiwan)","2015-11-12","ed2k://|file|tw_windows_10_multiple_editions_version_1511_x86_dvd_7223660.iso|3081371648|9ACDBC335595EB6E69F46C94BF3BCED0|/","AC92962546442E53ECA4766EC79E0CF978DB157F","2.87GB"
"操作系统","Windows 10, Version 1511","中文 - 台湾","Windows 10 Education, Version 1511 (x64) - DVD (Chinese-Taiwan)","2015-11-12","ed2k://|file|tw_windows_10_education_version_1511_x64_dvd_7223810.iso|3958450176|3848B9DEC6DF15492CDBD11DC91703FB|/","A8F0F7F4B088DEC96394A99091B93279D9B95C7C","3.69GB"
"操作系统","Windows 10, Version 1511","中文 - 台湾","Windows 10 Education, Version 1511 (x86) - DVD (Chinese-Taiwan)","2015-11-12","ed2k://|file|tw_windows_10_education_version_1511_x86_dvd_7223814.iso|2954115072|A6AA36FF256FCE60C5C3E9B4CC6A2D00|/","FA3BF337D58B2226AA845FEA1495D413447A1CB3","2.75GB"
"操作系统","Windows 10, Version 1511","中文 - 台湾","Windows 10 Enterprise, Version 1511 (x64) - DVD (Chinese-Taiwan)","2015-11-12","ed2k://|file|tw_windows_10_enterprise_version_1511_x64_dvd_7224826.iso|3961208832|5ED6E979A7B5A5DBDEFB940DC8018FC6|/","682BD1F57FFA322962C3626E8ECEBD4F449CC94A","3.69GB"
"操作系统","Windows 10, Version 1511","中文 - 台湾","Windows 10 Enterprise, Version 1511 (x86) - DVD (Chinese-Taiwan)","2015-11-12","ed2k://|file|tw_windows_10_enterprise_version_1511_x86_dvd_7224835.iso|2960504832|E2CDA5904D7A8F8ECE5D2A83A2882F43|/","A69AE3424CEA1A1FF55833768931D28C07A142BF","2.76GB"
"操作系统","Windows 10, Version 1511","韩语","Windows 10 Education KN, Version 1511 (Updated Apr 2016) (x64) - DVD (Korean)","2016-05-23","ed2k://|file|ko_windows_10_education_kn_version_1511_updated_apr_2016_x64_dvd_8709298.iso|4047978496|42B5F30EDDFC29903DF3AF0AEA20B03D|/","33953AB3BD94CB6A73C5617950958F2DA318B283","3.77GB"
"操作系统","Windows 10, Version 1511","韩语","Windows 10 Education KN, Version 1511 (Updated Apr 2016) (x86) - DVD (Korean)","2016-05-23","ed2k://|file|ko_windows_10_education_kn_version_1511_updated_apr_2016_x86_dvd_8712519.iso|3009996800|69724C864A4B46FEC3FE6FB62A2780E0|/","3725D858FE4AB0E177FCE07B2BF2CA74E3CB166B","2.8GB"
"操作系统","Windows 10, Version 1511","韩语","Windows 10 Enterprise KN, Version 1511 (Updated Apr 2016) (x64) - DVD (Korean)","2016-05-23","ed2k://|file|ko_windows_10_enterprise_kn_version_1511_updated_apr_2016_x64_dvd_8711664.iso|4045295616|A418E6DB2297E95726804565DD540EA9|/","E8D46A9A478DAFAC470FA6FBF1DF60FD114A2ADA","3.77GB"
"操作系统","Windows 10, Version 1511","韩语","Windows 10 Enterprise KN, Version 1511 (Updated Apr 2016) (x86) - DVD (Korean)","2016-05-23","ed2k://|file|ko_windows_10_enterprise_kn_version_1511_updated_apr_2016_x86_dvd_8714423.iso|3016570880|BE1909DE5A48346E6A9B881343F8A8E3|/","98390A86F849B592BA6CEEED7559F58D50F949EE","2.81GB"
"操作系统","Windows 10, Version 1511","韩语","Windows 10 KN (Multiple Editions), Version 1511 (Updated Apr 2016) (x64) - DVD (Korean)","2016-05-23","ed2k://|file|ko_windows_10_kn_multiple_editions_version_1511_updated_apr_2016_x64_dvd_8711634.iso|4186718208|A2BD6B668313AAA6A66E21D902418914|/","CB136BD900DDD20255CFBDB60CC2B8DC4D529C58","3.9GB"
"操作系统","Windows 10, Version 1511","韩语","Windows 10 KN (Multiple Editions), Version 1511 (Updated Apr 2016) (x86) - DVD (Korean)","2016-05-23","ed2k://|file|ko_windows_10_kn_multiple_editions_version_1511_updated_apr_2016_x86_dvd_8711282.iso|3115997184|ADE210137482FC90C3FAE88AAB6526F4|/","CAFF39327AD669B5A42C50856045244A45DFA18B","2.9GB"
"操作系统","Windows 10, Version 1511","多国(语言包)","Windows 10 Language Pack, Version 1511 (x86 and x64) - DVD (Multiple Languages)","2015-11-12","ed2k://|file|mu_windows_10_language_pack_version_1511_x86_x64_dvd_7224763.iso|3043827712|204BE828458538F2EDCB22CC2AD8794E|/","2FCDA3A681A7925FE946F7C9F9D2205889EFA0FC","2.83GB"
"操作系统","Windows 10, Version 1607","中文 - 简体","Windows 10 (Multiple Editions), Version 1607 (Updated Jan 2017) (x64) - DVD (Chinese-Simplified)","2017-01-19","ed2k://|file|cn_windows_10_multiple_editions_version_1607_updated_jan_2017_x64_dvd_9714394.iso|4747692032|27841B07666580185078EE62915191A1|/","163DE39B1E40C02C1E774BBFF6448FB439F61AC0","4.42GB"
"操作系统","Windows 10, Version 1607","中文 - 简体","Windows 10 (Multiple Editions), Version 1607 (Updated Jan 2017) (x86) - DVD (Chinese-Simplified)","2017-01-19","ed2k://|file|cn_windows_10_multiple_editions_version_1607_updated_jan_2017_x86_dvd_9714392.iso|3621646336|99C607CB5DEA2B245D131F03E5F6522F|/","28CD2AE3CE63144ACD8FB2BFC19D1C96B55FBEC7","3.37GB"
"操作系统","Windows 10, Version 1607","中文 - 简体","Windows 10 (Multiple Editions), Version 1607 (Updated Jul 2016) (x64) - DVD (Chinese-Simplified)","2016-08-02","ed2k://|file|cn_windows_10_multiple_editions_version_1607_updated_jul_2016_x64_dvd_9056935.iso|4347183104|35EA5DB0F3BB714F5CE0740FB89D82D1|/","A2DDAA7BE3BB73FD87C29D6EF8E1EDF4C764DCD9","4.05GB"
"操作系统","Windows 10, Version 1607","中文 - 简体","Windows 10 (Multiple Editions), Version 1607 (Updated Jul 2016) (x86) - DVD (Chinese-Simplified)","2016-08-02","ed2k://|file|cn_windows_10_multiple_editions_version_1607_updated_jul_2016_x86_dvd_9060050.iso|3275581440|006F76229DB61ADA1D8E49DD4A6A0A5D|/","EAF7394A25A69E94AD2D3D1D9FBC0007D1DFF720","3.05GB"
"操作系统","Windows 10, Version 1607","中文 - 简体","Windows 10 Education, Version 1607 (Updated Jul 2016) (x64) - DVD (Chinese-Simplified)","2016-08-02","ed2k://|file|cn_windows_10_education_version_1607_updated_jul_2016_x64_dvd_9056220.iso|4150953984|AD0737D5F182082C37E6D1DB7CCDBB77|/","F89AAAE227D7B7D9644E70AEBBD1DD43DC16632A","3.87GB"
"操作系统","Windows 10, Version 1607","中文 - 简体","Windows 10 Education, Version 1607 (Updated Jul 2016) (x86) - DVD (Chinese-Simplified)","2016-08-02","ed2k://|file|cn_windows_10_education_version_1607_updated_jul_2016_x86_dvd_9056381.iso|3103516672|BA95618BB3D14C0B91A7D6D2518DCCFC|/","095473BE76792E63A9E9F3EBA87E8E287376AB65","2.89GB"
"操作系统","Windows 10, Version 1607","中文 - 简体","Windows 10 Enterprise, Version 1607 (Updated Jan 2017) (x64) - DVD (Chinese-Simplified)","2017-01-19","ed2k://|file|cn_windows_10_enterprise_version_1607_updated_jan_2017_x64_dvd_9714414.iso|4474976256|21E442B2D57E3F1C15C13DBE9F4A09AD|/","570A5347A2318C533891967120CC21451BD8A6BA","4.17GB"
"操作系统","Windows 10, Version 1607","中文 - 简体","Windows 10 Enterprise, Version 1607 (Updated Jan 2017) (x86) - DVD (Chinese-Simplified)","2017-01-19","ed2k://|file|cn_windows_10_enterprise_version_1607_updated_jan_2017_x86_dvd_9718258.iso|3332915200|A679B9E58A187746F4226F4F67BDFC4A|/","E830FCB0E2EA69C8F2733479FDB05778456C63CE","3.1GB"
"操作系统","Windows 10, Version 1607","中文 - 简体","Windows 10 Enterprise, Version 1607 (Updated Jul 2016) (x64) - DVD (Chinese-Simplified)","2016-08-02","ed2k://|file|cn_windows_10_enterprise_version_1607_updated_jul_2016_x64_dvd_9057083.iso|4149981184|EFCB9D522DAA0C6A7BF3A5464C65DCBC|/","1D287AB1F79BCA7166A49ACB27A81B43BE7D75DD","3.86GB"
"操作系统","Windows 10, Version 1607","中文 - 简体","Windows 10 Enterprise, Version 1607 (Updated Jul 2016) (x86) - DVD (Chinese-Simplified)","2016-08-02","ed2k://|file|cn_windows_10_enterprise_version_1607_updated_jul_2016_x86_dvd_9059597.iso|3100624896|0E1580E308D316A8648B0BF58D5CDEE2|/","C13CA613DD308441F554935912B426A7424AE052","2.89GB"
"操作系统","Windows 10, Version 1607","英语","Windows 10 (Multiple Editions), Version 1607 (Updated Jan 2017) (x64) - DVD (English)","2017-01-19","ed2k://|file|en_windows_10_multiple_editions_version_1607_updated_jan_2017_x64_dvd_9714399.iso|4823797760|CD6DB15B96A23F95CD4594B7F5061AB3|/","44064680647EE4C877A6F54739AD82759147C828","4.49GB"
"操作系统","Windows 10, Version 1607","英语","Windows 10 (Multiple Editions), Version 1607 (Updated Jul 2016) (x64) - DVD (English)","2016-08-02","ed2k://|file|en_windows_10_multiple_editions_version_1607_updated_jul_2016_x64_dvd_9058187.iso|4380387328|870E0589EBEC3296745462E8ACA53FB2|/","99FD8082A609997AE97A514DCA22BECF20420891","4.08GB"
"操作系统","Windows 10, Version 1607","英语","Windows 10 (Multiple Editions), Version 1607 (Updated Jul 2016) (x86) - DVD (English)","2016-08-02","ed2k://|file|en_windows_10_multiple_editions_version_1607_updated_jul_2016_x86_dvd_9053863.iso|3382538240|D2FA87816894D2C5207735AB81BD1363|/","5A4D2C953D884578A6ADB448BEE5753B80EC1CFA","3.15GB"
"操作系统","Windows 10, Version 1607","英语","Windows 10 Education, Version 1607 (Updated Jul 2016) (x64) - DVD (English)","2016-08-02","ed2k://|file|en_windows_10_education_version_1607_updated_jul_2016_x64_dvd_9055880.iso|3906924544|890D5A4BACAF193EC2E041905832E1EF|/","EEE7C0E49C71533883B205DCAE0C82C75CD4B4AD","3.64GB"
"操作系统","Windows 10, Version 1607","英语","Windows 10 Education, Version 1607 (Updated Jul 2016) (x86) - DVD (English)","2016-08-02","ed2k://|file|en_windows_10_education_version_1607_updated_jul_2016_x86_dvd_9055803.iso|2917298176|B5241D6300576510BF8E8010814DA637|/","816153EE450FF07600EBC4266D60687FD0939AEA","2.72GB"
"操作系统","Windows 10, Version 1607","英语","Windows 10 Enterprise, Version 1607 (Updated Jul 2016) (x64) - DVD (English)","2016-08-02","ed2k://|file|en_windows_10_enterprise_version_1607_updated_jul_2016_x64_dvd_9054264.iso|3910021120|37F78B22D862C3CC90C83B2598DD380D|/","F9FFEA3A40BF39CCDE105BB064E153343560D73E","3.64GB"
"操作系统","Windows 10, Version 1607","英语","Windows 10 Enterprise, Version 1607 (Updated Jul 2016) (x86) - DVD (English)","2016-08-02","ed2k://|file|en_windows_10_enterprise_version_1607_updated_jul_2016_x86_dvd_9060097.iso|2923022336|119793C52848CE539DF8CBFCCBC55DB2|/","89E415FEC5F4ED23D96CB543D3CEA838F57A10A0","2.72GB"
